pc         ; assembly   ; 
0x00000100 ; addi # 0x00000093 [rd=1 | rs1=0 | imm=0]           ; 
0x00000104 ; addi # 0x00008113 [rd=2 | rs1=1 | imm=0]           ; 
0x00000108 ; addi # 0x00008193 [rd=3 | rs1=1 | imm=0]           ; 
0x0000010c ; addi # 0x00008213 [rd=4 | rs1=1 | imm=0]           ; 
0x00000110 ; addi # 0x00008293 [rd=5 | rs1=1 | imm=0]           ; 
0x00000114 ; addi # 0x00008313 [rd=6 | rs1=1 | imm=0]           ; 
0x00000118 ; addi # 0x00008393 [rd=7 | rs1=1 | imm=0]           ; 
0x0000011c ; addi # 0x00008413 [rd=8 | rs1=1 | imm=0]           ; 
0x00000120 ; addi # 0x00008493 [rd=9 | rs1=1 | imm=0]           ; 
0x00000124 ; addi # 0x00008513 [rd=10 | rs1=1 | imm=0]          ; 
0x00000128 ; addi # 0x00008593 [rd=11 | rs1=1 | imm=0]          ; 
0x0000012c ; addi # 0x00008613 [rd=12 | rs1=1 | imm=0]          ; 
0x00000130 ; addi # 0x00008693 [rd=13 | rs1=1 | imm=0]          ; 
0x00000134 ; addi # 0x00008713 [rd=14 | rs1=1 | imm=0]          ; 
0x00000138 ; addi # 0x00008793 [rd=15 | rs1=1 | imm=0]          ; 
0x0000013c ; addi # 0x00008813 [rd=16 | rs1=1 | imm=0]          ; 
0x00000140 ; addi # 0x00008893 [rd=17 | rs1=1 | imm=0]          ; 
0x00000144 ; addi # 0x00008913 [rd=18 | rs1=1 | imm=0]          ; 
0x00000148 ; addi # 0x00008993 [rd=19 | rs1=1 | imm=0]          ; 
0x0000014c ; addi # 0x00008a13 [rd=20 | rs1=1 | imm=0]          ; 
0x00000150 ; addi # 0x00008a93 [rd=21 | rs1=1 | imm=0]          ; 
0x00000154 ; addi # 0x00008b13 [rd=22 | rs1=1 | imm=0]          ; 
0x00000158 ; addi # 0x00008b93 [rd=23 | rs1=1 | imm=0]          ; 
0x0000015c ; addi # 0x00008c13 [rd=24 | rs1=1 | imm=0]          ; 
0x00000160 ; addi # 0x00008c93 [rd=25 | rs1=1 | imm=0]          ; 
0x00000164 ; addi # 0x00008d13 [rd=26 | rs1=1 | imm=0]          ; 
0x00000168 ; addi # 0x00008d93 [rd=27 | rs1=1 | imm=0]          ; 
0x0000016c ; addi # 0x00008e13 [rd=28 | rs1=1 | imm=0]          ; 
0x00000170 ; addi # 0x00008e93 [rd=29 | rs1=1 | imm=0]          ; 
0x00000174 ; addi # 0x00008f13 [rd=30 | rs1=1 | imm=0]          ; 
0x00000178 ; addi # 0x00008f93 [rd=31 | rs1=1 | imm=0]          ; 
0x0000017c ; auipc # 0x00000297 [rd=5 | imm=0]                  ; 
0x00000180 ; addi # 0x08428293 [rd=5 | rs1=5 | imm=132]         ; 
0x00000184 ; csrrw # 0x30529073 [rd=0 | rs1=5 | csr=773]        ; 
0x00000188 ; auipc # 0x00000297 [rd=5 | imm=0]                  ; 
0x0000018c ; addi # 0x07828293 [rd=5 | rs1=5 | imm=120]         ; 
0x00000190 ; csrrw # 0x30529073 [rd=0 | rs1=5 | csr=773]        ; 
0x00000194 ; auipc # 0x00100117 [rd=2 | imm=1048576]            ; 
0x00000198 ; addi # 0xe6c10113 [rd=2 | rs1=2 | imm=3692]        ; 
0x0000019c ; auipc # 0x00081d17 [rd=26 | imm=528384]            ; 
0x000001a0 ; addi # 0x8ecd0d13 [rd=26 | rs1=26 | imm=2284]      ; 
0x000001a4 ; auipc # 0x00081d97 [rd=27 | imm=528384]            ; 
0x000001a8 ; addi # 0x958d8d93 [rd=27 | rs1=27 | imm=2392]      ; 
0x000001ac ; bge # 0x000d5863 [imm=16 | rs1=26 | rs2=0]         ; 
0x000001bc ; jal # 0x268060ef [rd=1 | imm=25192]                ; 
0x00006424 ; addi # 0xff010113 [rd=2 | rs1=2 | imm=4080]        ; 
0x00006428 ; sw # 0x00812423 [imm=8 | rs1=2 | rs2=8]            ; 
0x0000642c ; lui # 0x000807b7 [rd=15 | imm=524288]              ; 
0x00006430 ; lui # 0x00080437 [rd=8 | imm=524288]               ; 
0x00006434 ; sw # 0x01212023 [imm=0 | rs1=2 | rs2=18]           ; 
0x00006438 ; addi # 0x00078793 [rd=15 | rs1=15 | imm=0]         ; 
0x0000643c ; addi # 0x00040713 [rd=14 | rs1=8 | imm=0]          ; 
0x00006440 ; sw # 0x00112623 [imm=12 | rs1=2 | rs2=1]           ; 
0x00006444 ; sw # 0x00912223 [imm=4 | rs1=2 | rs2=9]            ; 
0x00006448 ; sub # 0x40e78933 [rd=18 | rs1=15 | rs2=14]         ; 
0x0000644c ; beq # 0x02e78263 [imm=36 | rs1=15 | rs2=14]        ; 
0x00006470 ; lui # 0x00080437 [rd=8 | imm=524288]               ; 
0x00006474 ; lui # 0x000807b7 [rd=15 | imm=524288]              ; 
0x00006478 ; addi # 0x00478793 [rd=15 | rs1=15 | imm=4]         ; 
0x0000647c ; addi # 0x00040713 [rd=14 | rs1=8 | imm=0]          ; 
0x00006480 ; sub # 0x40e78933 [rd=18 | rs1=15 | rs2=14]         ; 
0x00006484 ; srai # 0x40295913 [rd=18 | rs1=18 | shamt=2]       ; 
0x00006488 ; beq # 0x02e78063 [imm=32 | rs1=15 | rs2=14]        ; 
0x0000648c ; addi # 0x00040413 [rd=8 | rs1=8 | imm=0]           ; 
0x00006490 ; addi # 0x00000493 [rd=9 | rs1=0 | imm=0]           ; 
0x00006494 ; lw # 0x00042783 [rd=15 | rs1=8 | imm=0]            ; 
0x00006498 ; addi # 0x00148493 [rd=9 | rs1=9 | imm=1]           ; 
0x0000649c ; addi # 0x00440413 [rd=8 | rs1=8 | imm=4]           ; 
0x000064a0 ; jalr # 0x000780e7 [rd=1 | rs1=15 | imm=0]          ; 
0x0000934c ; addi # 0x00000793 [rd=15 | rs1=0 | imm=0]          ; 
0x00009350 ; beq # 0x00078863 [imm=16 | rs1=15 | rs2=0]         ; 
0x00009360 ; jalr # 0x00008067 [rd=0 | rs1=1 | imm=0]           ; 
0x000064a4 ; bltu # 0xff24e8e3 [imm=8176 | rs1=9 | rs2=18]      ; 
0x000064a8 ; lw # 0x00c12083 [rd=1 | rs1=2 | imm=12]            ; 
0x000064ac ; lw # 0x00812403 [rd=8 | rs1=2 | imm=8]             ; 
0x000064b0 ; lw # 0x00412483 [rd=9 | rs1=2 | imm=4]             ; 
0x000064b4 ; lw # 0x00012903 [rd=18 | rs1=2 | imm=0]            ; 
0x000064b8 ; addi # 0x01010113 [rd=2 | rs1=2 | imm=16]          ; 
0x000064bc ; jalr # 0x00008067 [rd=0 | rs1=1 | imm=0]           ; 
0x000001c0 ; jal # 0x528000ef [rd=1 | imm=1320]                 ; 
0x000006e8 ; csrrci # 0x30047073 [rd=0 | zimm=8 | csr=768]      ; 
0x000006ec ; jalr # 0x00008067 [rd=0 | rs1=1 | imm=0]           ; 
0x000001c4 ; addi # 0x00000513 [rd=10 | rs1=0 | imm=0]          ; 
0x000001c8 ; addi # 0x00000593 [rd=11 | rs1=0 | imm=0]          ; 
0x000001cc ; jal # 0x1d0060ef [rd=1 | imm=25040]                ; 
0x0000639c ; addi # 0xfe010113 [rd=2 | rs1=2 | imm=4064]        ; 
0x000063a0 ; auipc # 0x00010597 [rd=11 | imm=65536]             ; 
0x000063a4 ; addi # 0x3e458593 [rd=11 | rs1=11 | imm=996]       ; 
0x000063a8 ; auipc # 0x00010517 [rd=10 | imm=65536]             ; 
0x000063ac ; addi # 0x3e450513 [rd=10 | rs1=10 | imm=996]       ; 
0x000063b0 ; sw # 0x00112e23 [imm=28 | rs1=2 | rs2=1]           ; 
0x000063b4 ; jal # 0x14c000ef [rd=1 | imm=332]                  ; 
0x00006500 ; lui # 0x00081337 [rd=6 | imm=528384]               ; 
0x00006504 ; lw # 0xa7c32303 [rd=6 | rs1=6 | imm=2684]          ; 
0x00006508 ; addi # 0xfc010113 [rd=2 | rs1=2 | imm=4032]        ; 
0x0000650c ; sw # 0x02c12423 [imm=40 | rs1=2 | rs2=12]          ; 
0x00006510 ; sw # 0x02d12623 [imm=44 | rs1=2 | rs2=13]          ; 
0x00006514 ; sw # 0x02b12223 [imm=36 | rs1=2 | rs2=11]          ; 
0x00006518 ; sw # 0x02e12823 [imm=48 | rs1=2 | rs2=14]          ; 
0x0000651c ; sw # 0x02f12a23 [imm=52 | rs1=2 | rs2=15]          ; 
0x00006520 ; sw # 0x03012c23 [imm=56 | rs1=2 | rs2=16]          ; 
0x00006524 ; sw # 0x03112e23 [imm=60 | rs1=2 | rs2=17]          ; 
0x00006528 ; lw # 0x00832583 [rd=11 | rs1=6 | imm=8]            ; 
0x0000652c ; addi # 0x02410693 [rd=13 | rs1=2 | imm=36]         ; 
0x00006530 ; addi # 0x00050613 [rd=12 | rs1=10 | imm=0]         ; 
0x00006534 ; addi # 0x00030513 [rd=10 | rs1=6 | imm=0]          ; 
0x00006538 ; sw # 0x00112e23 [imm=28 | rs1=2 | rs2=1]           ; 
0x0000653c ; sw # 0x00d12623 [imm=12 | rs1=2 | rs2=13]          ; 
0x00006540 ; jal # 0x010000ef [rd=1 | imm=16]                   ; 
0x00006550 ; addi # 0xe1010113 [rd=2 | rs1=2 | imm=3600]        ; 
0x00006554 ; sw # 0x1e112623 [imm=492 | rs1=2 | rs2=1]          ; 
0x00006558 ; sw # 0x1e812423 [imm=488 | rs1=2 | rs2=8]          ; 
0x0000655c ; sw # 0x00b12423 [imm=8 | rs1=2 | rs2=11]           ; 
0x00006560 ; sw # 0x00c12623 [imm=12 | rs1=2 | rs2=12]          ; 
0x00006564 ; sw # 0x00d12c23 [imm=24 | rs1=2 | rs2=13]          ; 
0x00006568 ; sw # 0x1e912223 [imm=484 | rs1=2 | rs2=9]          ; 
0x0000656c ; sw # 0x1f212023 [imm=480 | rs1=2 | rs2=18]         ; 
0x00006570 ; sw # 0x1d312e23 [imm=476 | rs1=2 | rs2=19]         ; 
0x00006574 ; sw # 0x1d412c23 [imm=472 | rs1=2 | rs2=20]         ; 
0x00006578 ; sw # 0x1d512a23 [imm=468 | rs1=2 | rs2=21]         ; 
0x0000657c ; sw # 0x1d612823 [imm=464 | rs1=2 | rs2=22]         ; 
0x00006580 ; sw # 0x1d712623 [imm=460 | rs1=2 | rs2=23]         ; 
0x00006584 ; sw # 0x1d812423 [imm=456 | rs1=2 | rs2=24]         ; 
0x00006588 ; sw # 0x1d912223 [imm=452 | rs1=2 | rs2=25]         ; 
0x0000658c ; sw # 0x1da12023 [imm=448 | rs1=2 | rs2=26]         ; 
0x00006590 ; sw # 0x1bb12e23 [imm=444 | rs1=2 | rs2=27]         ; 
0x00006594 ; addi # 0x00050413 [rd=8 | rs1=10 | imm=0]          ; 
0x00006598 ; sw # 0x02a12823 [imm=48 | rs1=2 | rs2=10]          ; 
0x0000659c ; jal # 0x031060ef [rd=1 | imm=26672]                ; 
0x0000cdcc ; lui # 0x00080537 [rd=10 | imm=524288]              ; 
0x0000cdd0 ; addi # 0x5f050513 [rd=10 | rs1=10 | imm=1520]      ; 
0x0000cdd4 ; jalr # 0x00008067 [rd=0 | rs1=1 | imm=0]           ; 
0x000065a0 ; lw # 0x00052703 [rd=14 | rs1=10 | imm=0]           ; 
0x000065a4 ; addi # 0x00070513 [rd=10 | rs1=14 | imm=0]         ; 
0x000065a8 ; sw # 0x02e12c23 [imm=56 | rs1=2 | rs2=14]          ; 
0x000065ac ; jal # 0x291080ef [rd=1 | imm=35472]                ; 
0x0000f03c ; andi # 0x00357793 [rd=15 | rs1=10 | imm=3]         ; 
0x0000f040 ; addi # 0x00050713 [rd=14 | rs1=10 | imm=0]         ; 
0x0000f044 ; bne # 0x04079c63 [imm=88 | rs1=15 | rs2=0]         ; 
0x0000f048 ; lui # 0x7f7f86b7 [rd=13 | imm=2139062272]          ; 
0x0000f04c ; addi # 0xf7f68693 [rd=13 | rs1=13 | imm=3967]      ; 
0x0000f050 ; addi # 0xfff00593 [rd=11 | rs1=0 | imm=4095]       ; 
0x0000f054 ; lw # 0x00072603 [rd=12 | rs1=14 | imm=0]           ; 
0x0000f058 ; addi # 0x00470713 [rd=14 | rs1=14 | imm=4]         ; 
0x0000f05c ; and # 0x00d677b3 [rd=15 | rs1=12 | rs2=13]         ; 
0x0000f060 ; add # 0x00d787b3 [rd=15 | rs1=15 | rs2=13]         ; 
0x0000f064 ; or # 0x00c7e7b3 [rd=15 | rs1=15 | rs2=12]          ; 
0x0000f068 ; or # 0x00d7e7b3 [rd=15 | rs1=15 | rs2=13]          ; 
0x0000f06c ; beq # 0xfeb784e3 [imm=8168 | rs1=15 | rs2=11]      ; 
0x0000f070 ; lbu # 0xffc74683 [rd=13 | rs1=14 | imm=4092]       ; 
0x0000f074 ; sub # 0x40a707b3 [rd=15 | rs1=14 | rs2=10]         ; 
0x0000f078 ; beq # 0x04068463 [imm=72 | rs1=13 | rs2=0]         ; 
0x0000f07c ; lbu # 0xffd74683 [rd=13 | rs1=14 | imm=4093]       ; 
0x0000f080 ; beq # 0x02068c63 [imm=56 | rs1=13 | rs2=0]         ; 
0x0000f0b8 ; addi # 0xffd78513 [rd=10 | rs1=15 | imm=4093]      ; 
0x0000f0bc ; jalr # 0x00008067 [rd=0 | rs1=1 | imm=0]           ; 
0x000065b0 ; sw # 0x02a12a23 [imm=52 | rs1=2 | rs2=10]          ; 
0x000065b4 ; sw # 0x0e012823 [imm=240 | rs1=2 | rs2=0]          ; 
0x000065b8 ; sw # 0x0e012a23 [imm=244 | rs1=2 | rs2=0]          ; 
0x000065bc ; sw # 0x0e012c23 [imm=248 | rs1=2 | rs2=0]          ; 
0x000065c0 ; sw # 0x0e012e23 [imm=252 | rs1=2 | rs2=0]          ; 
0x000065c4 ; lw # 0x00c12283 [rd=5 | rs1=2 | imm=12]            ; 
0x000065c8 ; beq # 0x00040663 [imm=12 | rs1=8 | rs2=0]          ; 
0x000065cc ; lw # 0x03842783 [rd=15 | rs1=8 | imm=56]           ; 
0x000065d0 ; beq # 0x040788e3 [imm=2128 | rs1=15 | rs2=0]       ; 
0x00006e20 ; lw # 0x03012503 [rd=10 | rs1=2 | imm=48]           ; 
0x00006e24 ; jal # 0x4e5020ef [rd=1 | imm=11492]                ; 
0x00009b08 ; lw # 0x03852783 [rd=15 | rs1=10 | imm=56]          ; 
0x00009b0c ; beq # 0x00078463 [imm=8 | rs1=15 | rs2=0]          ; 
0x00009b14 ; jal # 0xcc1ff06f [rd=0 | imm=2096320]              ; 
0x000097d4 ; addi # 0xfe010113 [rd=2 | rs1=2 | imm=4064]        ; 
0x000097d8 ; lui # 0x000097b7 [rd=15 | imm=36864]               ; 
0x000097dc ; sw # 0x00112e23 [imm=28 | rs1=2 | rs2=1]           ; 
0x000097e0 ; sw # 0x00812c23 [imm=24 | rs1=2 | rs2=8]           ; 
0x000097e4 ; sw # 0x00912a23 [imm=20 | rs1=2 | rs2=9]           ; 
0x000097e8 ; sw # 0x01212823 [imm=16 | rs1=2 | rs2=18]          ; 
0x000097ec ; sw # 0x01312623 [imm=12 | rs1=2 | rs2=19]          ; 
0x000097f0 ; sw # 0x01412423 [imm=8 | rs1=2 | rs2=20]           ; 
0x000097f4 ; sw # 0x01512223 [imm=4 | rs1=2 | rs2=21]           ; 
0x000097f8 ; sw # 0x01612023 [imm=0 | rs1=2 | rs2=22]           ; 
0x000097fc ; lw # 0x00452403 [rd=8 | rs1=10 | imm=4]            ; 
0x00009800 ; addi # 0x7c078793 [rd=15 | rs1=15 | imm=1984]      ; 
0x00009804 ; sw # 0x02f52e23 [imm=60 | rs1=10 | rs2=15]         ; 
0x00009808 ; addi # 0x2ec50713 [rd=14 | rs1=10 | imm=748]       ; 
0x0000980c ; addi # 0x00300793 [rd=15 | rs1=0 | imm=3]          ; 
0x00009810 ; sw # 0x2ee52423 [imm=744 | rs1=10 | rs2=14]        ; 
0x00009814 ; sw # 0x2ef52223 [imm=740 | rs1=10 | rs2=15]        ; 
0x00009818 ; sw # 0x2e052023 [imm=736 | rs1=10 | rs2=0]         ; 
0x0000981c ; addi # 0x00400793 [rd=15 | rs1=0 | imm=4]          ; 
0x00009820 ; addi # 0x00050913 [rd=18 | rs1=10 | imm=0]         ; 
0x00009824 ; sw # 0x00f42623 [imm=12 | rs1=8 | rs2=15]          ; 
0x00009828 ; addi # 0x00800613 [rd=12 | rs1=0 | imm=8]          ; 
0x0000982c ; addi # 0x00000593 [rd=11 | rs1=0 | imm=0]          ; 
0x00009830 ; sw # 0x00042023 [imm=0 | rs1=8 | rs2=0]            ; 
0x00009834 ; sw # 0x00042223 [imm=4 | rs1=8 | rs2=0]            ; 
0x00009838 ; sw # 0x00042423 [imm=8 | rs1=8 | rs2=0]            ; 
0x0000983c ; sw # 0x06042223 [imm=100 | rs1=8 | rs2=0]          ; 
0x00009840 ; sw # 0x00042823 [imm=16 | rs1=8 | rs2=0]           ; 
0x00009844 ; sw # 0x00042a23 [imm=20 | rs1=8 | rs2=0]           ; 
0x00009848 ; sw # 0x00042c23 [imm=24 | rs1=8 | rs2=0]           ; 
0x0000984c ; addi # 0x05c40513 [rd=10 | rs1=8 | imm=92]         ; 
0x00009850 ; jal # 0xbcdf80ef [rd=1 | imm=2067404]              ; 
0x0000241c ; addi # 0x00f00313 [rd=6 | rs1=0 | imm=15]          ; 
0x00002420 ; addi # 0x00050713 [rd=14 | rs1=10 | imm=0]         ; 
0x00002424 ; bgeu # 0x02c37e63 [imm=60 | rs1=6 | rs2=12]        ; 
0x00002460 ; sub # 0x40c306b3 [rd=13 | rs1=6 | rs2=12]          ; 
0x00002464 ; slli # 0x00269693 [rd=13 | rs1=13 | shamt=2]       ; 
0x00002468 ; auipc # 0x00000297 [rd=5 | imm=0]                  ; 
0x0000246c ; add # 0x005686b3 [rd=13 | rs1=13 | rs2=5]          ; 
0x00002470 ; jalr # 0x00c68067 [rd=0 | rs1=13 | imm=12]         ; 
0x00002490 ; sb # 0x00b703a3 [imm=7 | rs1=14 | rs2=11]          ; 
0x00002494 ; sb # 0x00b70323 [imm=6 | rs1=14 | rs2=11]          ; 
0x00002498 ; sb # 0x00b702a3 [imm=5 | rs1=14 | rs2=11]          ; 
0x0000249c ; sb # 0x00b70223 [imm=4 | rs1=14 | rs2=11]          ; 
0x000024a0 ; sb # 0x00b701a3 [imm=3 | rs1=14 | rs2=11]          ; 
0x000024a4 ; sb # 0x00b70123 [imm=2 | rs1=14 | rs2=11]          ; 
0x000024a8 ; sb # 0x00b700a3 [imm=1 | rs1=14 | rs2=11]          ; 
0x000024ac ; sb # 0x00b70023 [imm=0 | rs1=14 | rs2=11]          ; 
0x000024b0 ; jalr # 0x00008067 [rd=0 | rs1=1 | imm=0]           ; 
0x00009854 ; lui # 0x0000fb37 [rd=22 | imm=61440]               ; 
0x00009858 ; lw # 0x00892483 [rd=9 | rs1=18 | imm=8]            ; 
0x0000985c ; lui # 0x0000fab7 [rd=21 | imm=61440]               ; 
0x00009860 ; lui # 0x0000fa37 [rd=20 | imm=61440]               ; 
0x00009864 ; lui # 0x0000f9b7 [rd=19 | imm=61440]               ; 
0x00009868 ; addi # 0xe20b0b13 [rd=22 | rs1=22 | imm=3616]      ; 
0x0000986c ; addi # 0xe84a8a93 [rd=21 | rs1=21 | imm=3716]      ; 
0x00009870 ; addi # 0xf0ca0a13 [rd=20 | rs1=20 | imm=3852]      ; 
0x00009874 ; addi # 0xf8498993 [rd=19 | rs1=19 | imm=3972]      ; 
0x00009878 ; lui # 0x000107b7 [rd=15 | imm=65536]               ; 
0x0000987c ; sw # 0x03642023 [imm=32 | rs1=8 | rs2=22]          ; 
0x00009880 ; sw # 0x03542223 [imm=36 | rs1=8 | rs2=21]          ; 
0x00009884 ; sw # 0x03442423 [imm=40 | rs1=8 | rs2=20]          ; 
0x00009888 ; sw # 0x03342623 [imm=44 | rs1=8 | rs2=19]          ; 
0x0000988c ; sw # 0x00842e23 [imm=28 | rs1=8 | rs2=8]           ; 
0x00009890 ; addi # 0x00978793 [rd=15 | rs1=15 | imm=9]         ; 
0x00009894 ; sw # 0x00f4a623 [imm=12 | rs1=9 | rs2=15]          ; 
0x00009898 ; addi # 0x00800613 [rd=12 | rs1=0 | imm=8]          ; 
0x0000989c ; addi # 0x00000593 [rd=11 | rs1=0 | imm=0]          ; 
0x000098a0 ; sw # 0x0004a023 [imm=0 | rs1=9 | rs2=0]            ; 
0x000098a4 ; sw # 0x0004a223 [imm=4 | rs1=9 | rs2=0]            ; 
0x000098a8 ; sw # 0x0004a423 [imm=8 | rs1=9 | rs2=0]            ; 
0x000098ac ; sw # 0x0604a223 [imm=100 | rs1=9 | rs2=0]          ; 
0x000098b0 ; sw # 0x0004a823 [imm=16 | rs1=9 | rs2=0]           ; 
0x000098b4 ; sw # 0x0004aa23 [imm=20 | rs1=9 | rs2=0]           ; 
0x000098b8 ; sw # 0x0004ac23 [imm=24 | rs1=9 | rs2=0]           ; 
0x000098bc ; addi # 0x05c48513 [rd=10 | rs1=9 | imm=92]         ; 
0x000098c0 ; jal # 0xb5df80ef [rd=1 | imm=2067292]              ; 
0x0000241c ; addi # 0x00f00313 [rd=6 | rs1=0 | imm=15]          ; 
0x00002420 ; addi # 0x00050713 [rd=14 | rs1=10 | imm=0]         ; 
0x00002424 ; bgeu # 0x02c37e63 [imm=60 | rs1=6 | rs2=12]        ; 
0x00002460 ; sub # 0x40c306b3 [rd=13 | rs1=6 | rs2=12]          ; 
0x00002464 ; slli # 0x00269693 [rd=13 | rs1=13 | shamt=2]       ; 
0x00002468 ; auipc # 0x00000297 [rd=5 | imm=0]                  ; 
0x0000246c ; add # 0x005686b3 [rd=13 | rs1=13 | rs2=5]          ; 
0x00002470 ; jalr # 0x00c68067 [rd=0 | rs1=13 | imm=12]         ; 
0x00002490 ; sb # 0x00b703a3 [imm=7 | rs1=14 | rs2=11]          ; 
0x00002494 ; sb # 0x00b70323 [imm=6 | rs1=14 | rs2=11]          ; 
0x00002498 ; sb # 0x00b702a3 [imm=5 | rs1=14 | rs2=11]          ; 
0x0000249c ; sb # 0x00b70223 [imm=4 | rs1=14 | rs2=11]          ; 
0x000024a0 ; sb # 0x00b701a3 [imm=3 | rs1=14 | rs2=11]          ; 
0x000024a4 ; sb # 0x00b70123 [imm=2 | rs1=14 | rs2=11]          ; 
0x000024a8 ; sb # 0x00b700a3 [imm=1 | rs1=14 | rs2=11]          ; 
0x000024ac ; sb # 0x00b70023 [imm=0 | rs1=14 | rs2=11]          ; 
0x000024b0 ; jalr # 0x00008067 [rd=0 | rs1=1 | imm=0]           ; 
0x000098c4 ; lw # 0x00c92403 [rd=8 | rs1=18 | imm=12]           ; 
0x000098c8 ; lui # 0x000207b7 [rd=15 | imm=131072]              ; 
0x000098cc ; sw # 0x0364a023 [imm=32 | rs1=9 | rs2=22]          ; 
0x000098d0 ; sw # 0x0354a223 [imm=36 | rs1=9 | rs2=21]          ; 
0x000098d4 ; sw # 0x0344a423 [imm=40 | rs1=9 | rs2=20]          ; 
0x000098d8 ; sw # 0x0334a623 [imm=44 | rs1=9 | rs2=19]          ; 
0x000098dc ; sw # 0x0094ae23 [imm=28 | rs1=9 | rs2=9]           ; 
0x000098e0 ; addi # 0x01278793 [rd=15 | rs1=15 | imm=18]        ; 
0x000098e4 ; sw # 0x00f42623 [imm=12 | rs1=8 | rs2=15]          ; 
0x000098e8 ; sw # 0x00042023 [imm=0 | rs1=8 | rs2=0]            ; 
0x000098ec ; sw # 0x00042223 [imm=4 | rs1=8 | rs2=0]            ; 
0x000098f0 ; sw # 0x00042423 [imm=8 | rs1=8 | rs2=0]            ; 
0x000098f4 ; sw # 0x06042223 [imm=100 | rs1=8 | rs2=0]          ; 
0x000098f8 ; sw # 0x00042823 [imm=16 | rs1=8 | rs2=0]           ; 
0x000098fc ; sw # 0x00042a23 [imm=20 | rs1=8 | rs2=0]           ; 
0x00009900 ; sw # 0x00042c23 [imm=24 | rs1=8 | rs2=0]           ; 
0x00009904 ; addi # 0x05c40513 [rd=10 | rs1=8 | imm=92]         ; 
0x00009908 ; addi # 0x00800613 [rd=12 | rs1=0 | imm=8]          ; 
0x0000990c ; addi # 0x00000593 [rd=11 | rs1=0 | imm=0]          ; 
0x00009910 ; jal # 0xb0df80ef [rd=1 | imm=2067212]              ; 
0x0000241c ; addi # 0x00f00313 [rd=6 | rs1=0 | imm=15]          ; 
0x00002420 ; addi # 0x00050713 [rd=14 | rs1=10 | imm=0]         ; 
0x00002424 ; bgeu # 0x02c37e63 [imm=60 | rs1=6 | rs2=12]        ; 
0x00002460 ; sub # 0x40c306b3 [rd=13 | rs1=6 | rs2=12]          ; 
0x00002464 ; slli # 0x00269693 [rd=13 | rs1=13 | shamt=2]       ; 
0x00002468 ; auipc # 0x00000297 [rd=5 | imm=0]                  ; 
0x0000246c ; add # 0x005686b3 [rd=13 | rs1=13 | rs2=5]          ; 
0x00002470 ; jalr # 0x00c68067 [rd=0 | rs1=13 | imm=12]         ; 
0x00002490 ; sb # 0x00b703a3 [imm=7 | rs1=14 | rs2=11]          ; 
0x00002494 ; sb # 0x00b70323 [imm=6 | rs1=14 | rs2=11]          ; 
0x00002498 ; sb # 0x00b702a3 [imm=5 | rs1=14 | rs2=11]          ; 
0x0000249c ; sb # 0x00b70223 [imm=4 | rs1=14 | rs2=11]          ; 
0x000024a0 ; sb # 0x00b701a3 [imm=3 | rs1=14 | rs2=11]          ; 
0x000024a4 ; sb # 0x00b70123 [imm=2 | rs1=14 | rs2=11]          ; 
0x000024a8 ; sb # 0x00b700a3 [imm=1 | rs1=14 | rs2=11]          ; 
0x000024ac ; sb # 0x00b70023 [imm=0 | rs1=14 | rs2=11]          ; 
0x000024b0 ; jalr # 0x00008067 [rd=0 | rs1=1 | imm=0]           ; 
0x00009914 ; lw # 0x01c12083 [rd=1 | rs1=2 | imm=28]            ; 
0x00009918 ; sw # 0x03642023 [imm=32 | rs1=8 | rs2=22]          ; 
0x0000991c ; sw # 0x03542223 [imm=36 | rs1=8 | rs2=21]          ; 
0x00009920 ; sw # 0x03442423 [imm=40 | rs1=8 | rs2=20]          ; 
0x00009924 ; sw # 0x03342623 [imm=44 | rs1=8 | rs2=19]          ; 
0x00009928 ; sw # 0x00842e23 [imm=28 | rs1=8 | rs2=8]           ; 
0x0000992c ; lw # 0x01812403 [rd=8 | rs1=2 | imm=24]            ; 
0x00009930 ; addi # 0x00100793 [rd=15 | rs1=0 | imm=1]          ; 
0x00009934 ; sw # 0x02f92c23 [imm=56 | rs1=18 | rs2=15]         ; 
0x00009938 ; lw # 0x01412483 [rd=9 | rs1=2 | imm=20]            ; 
0x0000993c ; lw # 0x01012903 [rd=18 | rs1=2 | imm=16]           ; 
0x00009940 ; lw # 0x00c12983 [rd=19 | rs1=2 | imm=12]           ; 
0x00009944 ; lw # 0x00812a03 [rd=20 | rs1=2 | imm=8]            ; 
0x00009948 ; lw # 0x00412a83 [rd=21 | rs1=2 | imm=4]            ; 
0x0000994c ; lw # 0x00012b03 [rd=22 | rs1=2 | imm=0]            ; 
0x00009950 ; addi # 0x02010113 [rd=2 | rs1=2 | imm=32]          ; 
0x00009954 ; jalr # 0x00008067 [rd=0 | rs1=1 | imm=0]           ; 
0x00006e28 ; lw # 0x00c12283 [rd=5 | rs1=2 | imm=12]            ; 
0x00006e2c ; jal # 0xfa8ff06f [rd=0 | imm=2095016]              ; 
0x000065d4 ; lw # 0x00812603 [rd=12 | rs1=2 | imm=8]            ; 
0x000065d8 ; lh # 0x00c61783 [rd=15 | rs1=12 | imm=12]          ; 
0x000065dc ; slli # 0x01279713 [rd=14 | rs1=15 | shamt=18]      ; 
0x000065e0 ; blt # 0x02074663 [imm=44 | rs1=14 | rs2=0]         ; 
